<Thu Jan 15 14:56:33 2026><DYNAMIC><Updated DRONE STATE - x: 22.553127, y: 9.835814, vx: -0.295279, vy: -0.731024, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:33 2026><DYNAMIC><Updated DRONE STATE - x: 22.773119, y: 9.855102, vx: -0.278007, vy: -0.762514, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:33 2026><DYNAMIC><Updated DRONE STATE - x: 22.539101, y: 9.796090, vx: -0.280515, vy: -0.794473, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:33 2026><DYNAMIC><Updated DRONE STATE - x: 22.759914, y: 9.813882, vx: -0.264106, vy: -0.824388, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:33 2026><DYNAMIC><Updated DRONE STATE - x: 22.525776, y: 9.753353, vx: -0.266489, vy: -0.854749, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:33 2026><DYNAMIC><Updated DRONE STATE - x: 22.747370, y: 9.769724, vx: -0.250901, vy: -0.883169, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:33 2026><DYNAMIC><Updated DRONE STATE - x: 22.513117, y: 9.707752, vx: -0.253165, vy: -0.912012, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:34 2026><DYNAMIC><Updated DRONE STATE - x: 22.735453, y: 9.722774, vx: -0.238356, vy: -0.939010, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:34 2026><DYNAMIC><Updated DRONE STATE - x: 22.501091, y: 9.659431, vx: -0.240506, vy: -0.966411, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:34 2026><DYNAMIC><Updated DRONE STATE - x: 22.724131, y: 9.673170, vx: -0.226438, vy: -0.992060, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:34 2026><DYNAMIC><Updated DRONE STATE - x: 22.489668, y: 9.608527, vx: -0.228481, vy: -1.018091, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:34 2026><DYNAMIC><Updated DRONE STATE - x: 22.713375, y: 9.621047, vx: -0.215116, vy: -1.042457, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:34 2026><DYNAMIC><Updated DRONE STATE - x: 22.478815, y: 9.555168, vx: -0.217057, vy: -1.067186, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:34 2026><DYNAMIC><Updated DRONE STATE - x: 22.703157, y: 9.566530, vx: -0.204360, vy: -1.090334, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:34 2026><DYNAMIC><Updated DRONE STATE - x: 22.468504, y: 9.499476, vx: -0.206204, vy: -1.113827, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:34 2026><DYNAMIC><Updated DRONE STATE - x: 22.693451, y: 9.509739, vx: -0.194142, vy: -1.135817, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:34 2026><DYNAMIC><Updated DRONE STATE - x: 22.458710, y: 9.441569, vx: -0.195894, vy: -1.158136, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:34 2026><DYNAMIC><Updated DRONE STATE - x: 22.684229, y: 9.450788, vx: -0.184435, vy: -1.179026, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:34 2026><DYNAMIC><Updated DRONE STATE - x: 22.449406, y: 9.381557, vx: -0.186099, vy: -1.200229, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:34 2026><DYNAMIC><Updated DRONE STATE - x: 22.675468, y: 9.389784, vx: -0.175213, vy: -1.220075, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:34 2026><DYNAMIC><Updated DRONE STATE - x: 22.440565, y: 9.319547, vx: -0.176794, vy: -1.240217, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:34 2026><DYNAMIC><Updated DRONE STATE - x: 22.667147, y: 9.326830, vx: -0.166453, vy: -1.259071, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:34 2026><DYNAMIC><Updated DRONE STATE - x: 22.432167, y: 9.255636, vx: -0.167955, vy: -1.278206, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:35 2026><DYNAMIC><Updated DRONE STATE - x: 22.659241, y: 9.262024, vx: -0.158130, vy: -1.296118, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:35 2026><DYNAMIC><Updated DRONE STATE - x: 22.424189, y: 9.189921, vx: -0.159557, vy: -1.314296, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:35 2026><DYNAMIC><Updated DRONE STATE - x: 22.651730, y: 9.195458, vx: -0.150224, vy: -1.331312, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:35 2026><DYNAMIC><Updated DRONE STATE - x: 22.416609, y: 9.122492, vx: -0.151579, vy: -1.348581, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:35 2026><DYNAMIC><Updated DRONE STATE - x: 22.644594, y: 9.127221, vx: -0.142712, vy: -1.364746, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:35 2026><DYNAMIC><Updated DRONE STATE - x: 22.409409, y: 9.053434, vx: -0.144000, vy: -1.381152, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:35 2026><DYNAMIC><Updated DRONE STATE - x: 22.637815, y: 9.057396, vx: -0.135577, vy: -1.396509, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:35 2026><DYNAMIC><Updated DRONE STATE - x: 22.402569, y: 8.982830, vx: -0.136800, vy: -1.412095, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:35 2026><DYNAMIC><Updated DRONE STATE - x: 22.631376, y: 8.986062, vx: -0.128798, vy: -1.426683, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:35 2026><DYNAMIC><Updated DRONE STATE - x: 22.396070, y: 8.910755, vx: -0.129960, vy: -1.441490, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:35 2026><DYNAMIC><Updated DRONE STATE - x: 22.625257, y: 8.913295, vx: -0.122358, vy: -1.455349, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:35 2026><DYNAMIC><Updated DRONE STATE - x: 22.389898, y: 8.837284, vx: -0.123462, vy: -1.469415, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:35 2026><DYNAMIC><Updated DRONE STATE - x: 22.619446, y: 8.839166, vx: -0.116240, vy: -1.482582, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:35 2026><DYNAMIC><Updated DRONE STATE - x: 22.384033, y: 8.762486, vx: -0.117289, vy: -1.495945, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:35 2026><DYNAMIC><Updated DRONE STATE - x: 22.613924, y: 8.763743, vx: -0.110428, vy: -1.508453, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:36 2026><DYNAMIC><Updated DRONE STATE - x: 22.378462, y: 8.686429, vx: -0.111424, vy: -1.521147, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:36 2026><DYNAMIC><Updated DRONE STATE - x: 22.608679, y: 8.687092, vx: -0.104907, vy: -1.533030, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:36 2026><DYNAMIC><Updated DRONE STATE - x: 22.373169, y: 8.609175, vx: -0.105853, vy: -1.545090, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:36 2026><DYNAMIC><Updated DRONE STATE - x: 22.603695, y: 8.609273, vx: -0.099661, vy: -1.556378, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:36 2026><DYNAMIC><Updated DRONE STATE - x: 22.368141, y: 8.530783, vx: -0.100561, vy: -1.567835, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:36 2026><DYNAMIC><Updated DRONE STATE - x: 22.598961, y: 8.530345, vx: -0.094678, vy: -1.578560, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:36 2026><DYNAMIC><Updated DRONE STATE - x: 22.363365, y: 8.451310, vx: -0.095533, vy: -1.589444, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:36 2026><DYNAMIC><Updated DRONE STATE - x: 22.594463, y: 8.450363, vx: -0.089944, vy: -1.599632, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:36 2026><DYNAMIC><Updated DRONE STATE - x: 22.358828, y: 8.370811, vx: -0.090756, vy: -1.609972, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:36 2026><input><Sent command of type 8 with forces fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:36 2026><DYNAMIC><Updated DRONE STATE - x: 22.590191, y: 8.369381, vx: -0.085447, vy: -1.619650, fx: 0.000000, fy: -2.000000>
<Thu Jan 15 14:56:36 2026><DYNAMIC><Updated DRONE STATE - x: 22.354517, y: 8.294338, vx: -0.086218, vy: -1.529473, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:36 2026><DYNAMIC><Updated DRONE STATE - x: 22.586132, y: 8.292448, vx: -0.081175, vy: -1.538668, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:36 2026><DYNAMIC><Updated DRONE STATE - x: 22.350422, y: 8.221688, vx: -0.081907, vy: -1.452999, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:36 2026><DYNAMIC><Updated DRONE STATE - x: 22.582275, y: 8.219361, vx: -0.077116, vy: -1.461734, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:36 2026><DYNAMIC><Updated DRONE STATE - x: 22.346531, y: 8.152671, vx: -0.077812, vy: -1.380349, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:36 2026><DYNAMIC><Updated DRONE STATE - x: 22.578613, y: 8.149929, vx: -0.073260, vy: -1.388647, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:37 2026><DYNAMIC><Updated DRONE STATE - x: 22.342834, y: 8.087104, vx: -0.073921, vy: -1.311332, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:37 2026><DYNAMIC><Updated DRONE STATE - x: 22.575134, y: 8.083968, vx: -0.069599, vy: -1.319215, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:37 2026><DYNAMIC><Updated DRONE STATE - x: 22.339323, y: 8.024816, vx: -0.070225, vy: -1.245765, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:37 2026><DYNAMIC><Updated DRONE STATE - x: 22.571829, y: 8.021305, vx: -0.066123, vy: -1.253254, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:37 2026><DYNAMIC><Updated DRONE STATE - x: 22.335987, y: 7.965641, vx: -0.066715, vy: -1.183477, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:37 2026><DYNAMIC><Updated DRONE STATE - x: 22.568687, y: 7.961775, vx: -0.062824, vy: -1.190592, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:37 2026><DYNAMIC><Updated DRONE STATE - x: 22.332817, y: 7.909426, vx: -0.063384, vy: -1.124303, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:37 2026><DYNAMIC><Updated DRONE STATE - x: 22.565702, y: 7.905222, vx: -0.059695, vy: -1.131062, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:37 2026><DYNAMIC><Updated DRONE STATE - x: 22.329805, y: 7.856022, vx: -0.060222, vy: -1.068088, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:37 2026><DYNAMIC><Updated DRONE STATE - x: 22.562866, y: 7.851497, vx: -0.056725, vy: -1.074509, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:37 2026><DYNAMIC><Updated DRONE STATE - x: 22.326944, y: 7.805288, vx: -0.057220, vy: -1.014684, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:37 2026><DYNAMIC><Updated DRONE STATE - x: 22.560171, y: 7.800458, vx: -0.053910, vy: -1.020783, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:37 2026><DYNAMIC><Updated DRONE STATE - x: 22.324226, y: 7.757091, vx: -0.054374, vy: -0.963950, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:37 2026><DYNAMIC><Updated DRONE STATE - x: 22.557610, y: 7.751971, vx: -0.051242, vy: -0.969744, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:38 2026><DYNAMIC><Updated DRONE STATE - x: 22.321642, y: 7.711303, vx: -0.051674, vy: -0.915752, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:38 2026><DYNAMIC><Updated DRONE STATE - x: 22.555174, y: 7.705908, vx: -0.048715, vy: -0.921257, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:38 2026><DYNAMIC><Updated DRONE STATE - x: 22.319185, y: 7.667805, vx: -0.049116, vy: -0.869964, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:38 2026><DYNAMIC><Updated DRONE STATE - x: 22.552858, y: 7.662148, vx: -0.046320, vy: -0.875194, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:38 2026><DYNAMIC><Updated DRONE STATE - x: 22.316851, y: 7.626482, vx: -0.046689, vy: -0.826466, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:38 2026><DYNAMIC><Updated DRONE STATE - x: 22.550655, y: 7.620576, vx: -0.044050, vy: -0.831435, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:38 2026><DYNAMIC><Updated DRONE STATE - x: 22.314631, y: 7.587224, vx: -0.044389, vy: -0.785143, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:38 2026><DYNAMIC><Updated DRONE STATE - x: 22.548561, y: 7.581083, vx: -0.041900, vy: -0.789863, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:38 2026><DYNAMIC><Updated DRONE STATE - x: 22.312521, y: 7.549930, vx: -0.042208, vy: -0.745886, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:38 2026><DYNAMIC><Updated DRONE STATE - x: 22.546568, y: 7.543565, vx: -0.039867, vy: -0.750370, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:38 2026><DYNAMIC><Updated DRONE STATE - x: 22.310514, y: 7.514501, vx: -0.040142, vy: -0.708592, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:38 2026><DYNAMIC><Updated DRONE STATE - x: 22.544670, y: 7.507922, vx: -0.037941, vy: -0.712851, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:38 2026><DYNAMIC><Updated DRONE STATE - x: 22.308605, y: 7.480843, vx: -0.038186, vy: -0.673162, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:38 2026><DYNAMIC><Updated DRONE STATE - x: 22.542864, y: 7.474062, vx: -0.036119, vy: -0.677209, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:39 2026><DYNAMIC><Updated DRONE STATE - x: 22.306789, y: 7.448867, vx: -0.036332, vy: -0.639504, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:39 2026><DYNAMIC><Updated DRONE STATE - x: 22.541143, y: 7.441895, vx: -0.034392, vy: -0.643348, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:39 2026><DYNAMIC><Updated DRONE STATE - x: 22.305061, y: 7.418491, vx: -0.034574, vy: -0.607529, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:39 2026><DYNAMIC><Updated DRONE STATE - x: 22.539507, y: 7.411333, vx: -0.032732, vy: -0.611240, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:39 2026><DYNAMIC><Updated DRONE STATE - x: 22.303417, y: 7.389631, vx: -0.032889, vy: -0.577196, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:39 2026><DYNAMIC><Updated DRONE STATE - x: 22.537949, y: 7.382296, vx: -0.031158, vy: -0.580741, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:39 2026><DYNAMIC><Updated DRONE STATE - x: 22.301853, y: 7.362212, vx: -0.031290, vy: -0.548382, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:39 2026><DYNAMIC><Updated DRONE STATE - x: 22.536465, y: 7.354707, vx: -0.029665, vy: -0.551769, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:39 2026><DYNAMIC><Updated DRONE STATE - x: 22.300365, y: 7.336162, vx: -0.029773, vy: -0.521011, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:39 2026><DYNAMIC><Updated DRONE STATE - x: 22.535051, y: 7.328495, vx: -0.028248, vy: -0.524247, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:39 2026><DYNAMIC><Updated DRONE STATE - x: 22.298948, y: 7.311411, vx: -0.028333, vy: -0.495009, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:39 2026><DYNAMIC><Updated DRONE STATE - x: 22.533707, y: 7.303590, vx: -0.026902, vy: -0.498101, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:39 2026><DYNAMIC><Updated DRONE STATE - x: 22.297600, y: 7.287896, vx: -0.026966, vy: -0.470308, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:39 2026><DYNAMIC><Updated DRONE STATE - x: 22.532425, y: 7.279927, vx: -0.025622, vy: -0.473261, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:39 2026><DYNAMIC><Updated DRONE STATE - x: 22.296316, y: 7.265554, vx: -0.025667, vy: -0.446841, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:39 2026><DYNAMIC><Updated DRONE STATE - x: 22.531204, y: 7.257444, vx: -0.024405, vy: -0.449662, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:40 2026><DYNAMIC><Updated DRONE STATE - x: 22.295095, y: 7.244327, vx: -0.024431, vy: -0.424546, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:40 2026><DYNAMIC><Updated DRONE STATE - x: 22.530043, y: 7.236082, vx: -0.023245, vy: -0.427239, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:40 2026><DYNAMIC><Updated DRONE STATE - x: 22.293932, y: 7.224158, vx: -0.023255, vy: -0.403365, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:40 2026><DYNAMIC><Updated DRONE STATE - x: 22.528936, y: 7.215786, vx: -0.022139, vy: -0.405933, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:40 2026><DYNAMIC><Updated DRONE STATE - x: 22.292826, y: 7.204996, vx: -0.022135, vy: -0.383239, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:40 2026><DYNAMIC><Updated DRONE STATE - x: 22.527882, y: 7.196501, vx: -0.021084, vy: -0.385689, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:40 2026><DYNAMIC><Updated DRONE STATE - x: 22.291773, y: 7.186790, vx: -0.021068, vy: -0.364117, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:40 2026><DYNAMIC><Updated DRONE STATE - x: 22.526878, y: 7.178179, vx: -0.020077, vy: -0.366452, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:40 2026><DYNAMIC><Updated DRONE STATE - x: 22.290770, y: 7.169493, vx: -0.020052, vy: -0.345949, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:40 2026><DYNAMIC><Updated DRONE STATE - x: 22.525923, y: 7.160770, vx: -0.019117, vy: -0.348173, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:40 2026><DYNAMIC><Updated DRONE STATE - x: 22.289816, y: 7.153059, vx: -0.019083, vy: -0.328685, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:40 2026><DYNAMIC><Updated DRONE STATE - x: 22.525013, y: 7.144230, vx: -0.018199, vy: -0.330802, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:40 2026><DYNAMIC><Updated DRONE STATE - x: 22.288908, y: 7.137445, vx: -0.018159, vy: -0.312280, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:40 2026><DYNAMIC><Updated DRONE STATE - x: 22.524147, y: 7.128515, vx: -0.017321, vy: -0.314294, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:41 2026><DYNAMIC><Updated DRONE STATE - x: 22.288044, y: 7.122611, vx: -0.017276, vy: -0.296692, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:41 2026><DYNAMIC><Updated DRONE STATE - x: 22.523323, y: 7.113585, vx: -0.016483, vy: -0.298607, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:41 2026><DYNAMIC><Updated DRONE STATE - x: 22.287222, y: 7.108517, vx: -0.016435, vy: -0.281880, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:41 2026><DYNAMIC><Updated DRONE STATE - x: 22.522541, y: 7.099400, vx: -0.015659, vy: -0.283710, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:41 2026><DYNAMIC><Updated DRONE STATE - x: 22.286440, y: 7.095127, vx: -0.015632, vy: -0.267805, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:41 2026><DYNAMIC><Updated DRONE STATE - x: 22.521797, y: 7.085922, vx: -0.014876, vy: -0.269554, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:41 2026><DYNAMIC><Updated DRONE STATE - x: 22.285698, y: 7.082405, vx: -0.014851, vy: -0.254438, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:41 2026><DYNAMIC><Updated DRONE STATE - x: 22.521091, y: 7.073117, vx: -0.014132, vy: -0.256101, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:41 2026><DYNAMIC><Updated DRONE STATE - x: 22.284992, y: 7.070318, vx: -0.014108, vy: -0.241736, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:41 2026><DYNAMIC><Updated DRONE STATE - x: 22.520420, y: 7.060951, vx: -0.013426, vy: -0.243316, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:41 2026><DYNAMIC><Updated DRONE STATE - x: 22.284323, y: 7.058836, vx: -0.013403, vy: -0.229649, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:41 2026><DYNAMIC><Updated DRONE STATE - x: 22.519783, y: 7.049393, vx: -0.012754, vy: -0.231150, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:41 2026><DYNAMIC><Updated DRONE STATE - x: 22.283686, y: 7.047927, vx: -0.012733, vy: -0.218166, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:41 2026><DYNAMIC><Updated DRONE STATE - x: 22.519176, y: 7.038414, vx: -0.012117, vy: -0.219593, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:42 2026><DYNAMIC><Updated DRONE STATE - x: 22.283081, y: 7.037564, vx: -0.012096, vy: -0.207258, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:42 2026><DYNAMIC><Updated DRONE STATE - x: 22.518600, y: 7.027983, vx: -0.011511, vy: -0.208613, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:42 2026><DYNAMIC><Updated DRONE STATE - x: 22.282507, y: 7.027719, vx: -0.011491, vy: -0.196895, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:42 2026><DYNAMIC><Updated DRONE STATE - x: 22.518053, y: 7.018074, vx: -0.010935, vy: -0.198182, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:42 2026><DYNAMIC><Updated DRONE STATE - x: 22.281961, y: 7.018367, vx: -0.010917, vy: -0.187050, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:42 2026><DYNAMIC><Updated DRONE STATE - x: 22.517534, y: 7.008660, vx: -0.010388, vy: -0.188273, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:42 2026><DYNAMIC><Updated DRONE STATE - x: 22.281443, y: 7.009482, vx: -0.010371, vy: -0.177698, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:42 2026><DYNAMIC><Updated DRONE STATE - x: 22.517040, y: 6.999717, vx: -0.009869, vy: -0.178860, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:42 2026><DYNAMIC><Updated DRONE STATE - x: 22.280951, y: 7.001041, vx: -0.009852, vy: -0.168813, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:42 2026><DYNAMIC><Updated DRONE STATE - x: 22.516571, y: 6.991221, vx: -0.009376, vy: -0.169917, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:42 2026><DYNAMIC><Updated DRONE STATE - x: 22.280483, y: 6.993023, vx: -0.009360, vy: -0.160372, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:42 2026><DYNAMIC><Updated DRONE STATE - x: 22.516127, y: 6.983150, vx: -0.008907, vy: -0.161421, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:42 2026><DYNAMIC><Updated DRONE STATE - x: 22.280039, y: 6.985405, vx: -0.008892, vy: -0.152354, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:42 2026><DYNAMIC><Updated DRONE STATE - x: 22.515703, y: 6.975482, vx: -0.008461, vy: -0.153350, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:42 2026><DYNAMIC><Updated DRONE STATE - x: 22.279617, y: 6.978168, vx: -0.008447, vy: -0.144736, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:43 2026><DYNAMIC><Updated DRONE STATE - x: 22.515301, y: 6.968198, vx: -0.008038, vy: -0.145682, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:43 2026><DYNAMIC><Updated DRONE STATE - x: 22.279217, y: 6.971293, vx: -0.008025, vy: -0.137499, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:43 2026><DYNAMIC><Updated DRONE STATE - x: 22.514919, y: 6.961278, vx: -0.007636, vy: -0.138398, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:43 2026><DYNAMIC><Updated DRONE STATE - x: 22.278835, y: 6.964762, vx: -0.007624, vy: -0.130624, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:43 2026><DYNAMIC><Updated DRONE STATE - x: 22.514557, y: 6.954705, vx: -0.007255, vy: -0.131478, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:43 2026><DYNAMIC><Updated DRONE STATE - x: 22.278473, y: 6.958558, vx: -0.007242, vy: -0.124093, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:43 2026><DYNAMIC><Updated DRONE STATE - x: 22.514212, y: 6.948460, vx: -0.006892, vy: -0.124904, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:43 2026><DYNAMIC><Updated DRONE STATE - x: 22.278130, y: 6.952663, vx: -0.006880, vy: -0.117888, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:43 2026><DYNAMIC><Updated DRONE STATE - x: 22.513884, y: 6.942527, vx: -0.006547, vy: -0.118659, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:43 2026><DYNAMIC><Updated DRONE STATE - x: 22.277803, y: 6.947064, vx: -0.006536, vy: -0.111994, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:43 2026><DYNAMIC><Updated DRONE STATE - x: 22.513573, y: 6.936891, vx: -0.006220, vy: -0.112726, fx: 0.000000, fy: 0.000000>
<Thu Jan 15 14:56:43 2026><DYNAMIC><Updated DRONE STATE - x: 22.277493, y: 6.941744, vx: -0.006209, vy: -0.106394, fx: 0.000000, fy: 0.000000>
